19/1000000,7.42936675632431e9,5.2283776957141964e-14
19/1000000,7.509136135887586e9,5.2283776957141964e-14
19/1000000,7.588905515450861e9,5.2283776957141964e-14
19/1000000,7.668674895014136e9,7.135618460029603e-14
19/1000000,7.748444274577412e9,7.113426745077076e-14
19/1000000,7.828213654140687e9,7.091535982006009e-14
19/1000000,7.907983033703963e9,7.069616817727945e-14
19/1000000,7.987752413267239e9,6.577303650163978e-14
19/1000000,8.067521792830514e9,6.562988848527255e-14
19/1000000,8.147291172393789e9,6.548613179058813e-14
19/1000000,8.227060551957065e9,6.534168086018856e-14
19/1000000,8.30682993152034e9,6.515472203950189e-14
19/1000000,8.386599311083615e9,6.505737987266667e-14
19/1000000,8.466368690646892e9,6.491936401873404e-14
19/1000000,8.546138070210167e9,6.478082987083717e-14
19/1000000,8.625907449773443e9,6.464167230609293e-14
19/1000000,8.705676829336718e9,5.6015970677860676e-14
19/1000000,8.785446208899994e9,5.5944784605738675e-14
19/1000000,8.785446208899994e9,5.5944784605738675e-14
19/1000000,8.944984968026545e9,5.585555419698034e-14
19/1000000,9.104523727153095e9,5.573858671046267e-14
19/1000000,9.264062486279646e9,5.564827608723184e-14
19/1000000,9.423601245406199e9,5.555642463214713e-14
19/1000000,9.58314000453275e9,5.546696759417697e-14
19/1000000,9.7426787636593e9,5.538159858082602e-14
19/1000000,9.90221752278585e9,5.529205894573066e-14
19/1000000,1.0061756281912401e10,5.520028442254765e-14
19/1000000,1.0221295041038952e10,5.5140756478913955e-14
19/1000000,1.0380833800165503e10,5.5054741033728576e-14
19/1000000,1.0540372559292053e10,5.496736970722832e-14
19/1000000,1.0699911318418606e10,5.4905431034206674e-14
19/1000000,1.0859450077545156e10,5.483902025623176e-14
19/1000000,1.1018988836671707e10,5.4760445979489673e-14
19/1000000,1.1178527595798258e10,5.4702312488527154e-14
19/1000000,1.1338066354924809e10,5.464100416879067e-14
19/1000000,1.1497605114051361e10,5.455797028101061e-14
19/1000000,1.165714387317791e10,5.4503978758260276e-14
19/1000000,1.1816682632304462e10,5.444796010875217e-14
19/1000000,1.1976221391431013e10,5.438257320609653e-14
19/1000000,1.2135760150557564e10,5.432660129602201e-14
19/1000000,1.2295298909684114e10,5.4263856497974644e-14
19/1000000,1.2454837668810665e10,5.4263856497974644e-14
19/1000000,1.2614376427937218e10,5.712003175128354e-14
19/1000000,1.2773915187063766e10,5.70102493633103e-14
19/1000000,1.293345394619032e10,5.689935267288208e-14
19/1000000,1.309299270531687e10,5.6841478183974404e-14
19/1000000,1.325253146444342e10,5.673938747469987e-14
19/1000000,1.3412070223569971e10,5.668744458004467e-14
19/1000000,1.3571608982696522e10,5.658385297113887e-14
19/1000000,1.3731147741823074e10,5.653299872910506e-14
19/1000000,1.3890686500949623e10,5.6444544570663133e-14
19/1000000,1.4050225260076176e10,5.63853507583954e-14
19/1000000,1.4209764019202726e10,5.62864820625684e-14
19/1000000,1.4369302778329277e10,5.62234308026148e-14
19/1000000,1.4528841537455828e10,5.620136393681104e-14
19/1000000,1.4688380296582378e10,5.620136393681104e-14
19/1000000,1.4847919055708931e10,5.854444216971962e-14
19/1000000,1.500745781483548e10,5.846887526818698e-14
19/1000000,1.5166996573962032e10,5.839470308027442e-14
19/1000000,1.5326535333088583e10,5.827751364142211e-14
19/1000000,1.5486074092215134e10,5.818503114838621e-14
19/1000000,1.5645612851341684e10,5.814704701466944e-14
19/1000000,1.5805151610468235e10,5.814704701466944e-14
19/1000000,1.5964690369594788e10,6.029134295695594e-14
19/1000000,1.6124229128721336e10,6.017257965259093e-14
19/1000000,1.6283767887847889e10,6.014989045779911e-14
19/1000000,1.644330664697444e10,6.014989045779911e-14
19/1000000,1.660284540610099e10,6.223403342160463e-14
19/1000000,1.6762384165227541e10,6.223403342160463e-14
21/1000000,8.132494268627783e8,2.6314245775712165e-12
21/1000000,8.955899239474248e8,2.224073873288213e-12
21/1000000,9.779304210320712e8,1.894555971202263e-12
21/1000000,1.0602709181167178e9,1.6507195959280663e-12
21/1000000,1.1426114152013643e9,1.4611854662341802e-12
21/1000000,1.2249519122860107e9,1.262063678530546e-12
21/1000000,1.3072924093706572e9,1.148149249536953e-12
21/1000000,1.3896329064553037e9,1.0190952831362415e-12
21/1000000,1.4719734035399501e9,9.187601755814435e-13
21/1000000,1.5543139006245966e9,8.338132770306256e-13
21/1000000,1.636654397709243e9,7.598827408093899e-13
21/1000000,1.7189948947938895e9,6.842010191302617e-13
21/1000000,1.8013353918785362e9,6.40489222229703e-13
21/1000000,1.8836758889631824e9,5.767257877703025e-13
21/1000000,1.9660163860478292e9,5.37468988343144e-13
21/1000000,2.0483568831324754e9,5.053134158697771e-13
21/1000000,2.130697380217122e9,4.704634974156253e-13
21/1000000,2.2130378773017683e9,4.4075148553452326e-13
21/1000000,2.295378374386415e9,4.121311339630485e-13
21/1000000,2.377718871471061e9,3.845642527106273e-13
21/1000000,2.460059368555708e9,3.616127008979456e-13
21/1000000,2.542399865640354e9,3.382371405298859e-13
21/1000000,2.624740362725001e9,3.1422502513331544e-13
21/1000000,2.707080859809647e9,3.0826298725841964e-13
21/1000000,2.789421356894294e9,2.8766367073956784e-13
21/1000000,2.8717618539789405e9,2.676243050004404e-13
21/1000000,2.9541023510635867e9,2.6272988370349274e-13
21/1000000,3.036442848148233e9,2.4595912005386267e-13
21/1000000,3.1187833452328796e9,5.528948978509179e-14
21/1000000,3.201123842317526e9,5.528948978509179e-14
21/1000000,3.2834643394021726e9,5.528948978509179e-14
21/1000000,3.365804836486819e9,5.528948978509179e-14
21/1000000,3.4481453335714655e9,2.02382126997005e-13
21/1000000,3.530485830656112e9,5.461285491927742e-14
21/1000000,3.6128263277407584e9,5.461285491927742e-14
21/1000000,3.695166824825405e9,5.461285491927742e-14
21/1000000,3.7775073219100513e9,5.461285491927742e-14
21/1000000,3.859847818994698e9,1.6664200195581956e-13
21/1000000,3.9421883160793443e9,1.6528295136291043e-13
21/1000000,4.024528813163991e9,5.408854720169889e-14
21/1000000,4.106869310248637e9,5.408854720169889e-14
21/1000000,4.189209807333284e9,5.408854720169889e-14
21/1000000,4.27155030441793e9,5.408854720169889e-14
21/1000000,4.353890801502577e9,1.3723637707644205e-13
21/1000000,4.436231298587223e9,1.3622982808385705e-13
21/1000000,4.51857179567187e9,5.365935941678622e-14
21/1000000,4.600912292756516e9,5.359265626721777e-14
21/1000000,4.683252789841163e9,5.359265626721777e-14
21/1000000,4.76559328692581e9,5.359265626721777e-14
21/1000000,4.847933784010456e9,5.359265626721777e-14
21/1000000,4.930274281095102e9,1.1223496967288138e-13
21/1000000,5.012614778179749e9,5.331922725522725e-14
21/1000000,5.094955275264396e9,5.331922725522725e-14
21/1000000,5.177295772349042e9,5.32162248810019e-14
21/1000000,5.259636269433688e9,5.3149434572108826e-14
21/1000000,5.341976766518335e9,5.3149434572108826e-14
21/1000000,5.424317263602982e9,5.3149434572108826e-14
21/1000000,5.506657760687628e9,5.3037359799204193e-14
21/1000000,5.588998257772274e9,5.3037359799204193e-14
21/1000000,5.671338754856921e9,5.295396531081403e-14
21/1000000,5.753679251941567e9,5.295396531081403e-14
21/1000000,5.836019749026214e9,5.295396531081403e-14
21/1000000,5.91836024611086e9,5.295396531081403e-14
21/1000000,6.000700743195507e9,5.278014617713651e-14
21/1000000,6.083041240280153e9,5.278014617713651e-14
21/1000000,6.1653817373647995e9,5.278014617713651e-14
21/1000000,6.247722234449447e9,5.278014617713651e-14
21/1000000,6.330062731534093e9,5.262493786910218e-14
21/1000000,6.412403228618739e9,5.2594366071297775e-14
21/1000000,6.494743725703385e9,5.256313059079783e-14
21/1000000,6.577084222788033e9,5.253157874473829e-14
21/1000000,6.659424719872679e9,5.249886805474466e-14
21/1000000,6.741765216957325e9,5.24698504837019e-14
21/1000000,6.824105714041971e9,5.244059882755978e-14
21/1000000,6.906446211126618e9,5.2411030718987057e-14
21/1000000,6.988786708211265e9,5.2391110562143834e-14
21/1000000,7.071127205295911e9,5.236106800746123e-14
21/1000000,7.153467702380557e9,5.233325208066319e-14
21/1000000,7.235808199465204e9,5.2309523932798445e-14
21/1000000,7.31814869654985e9,5.2280951179144914e-14
21/1000000,7.400489193634497e9,5.2254661228319575e-14
21/1000000,7.482829690719144e9,5.2252083400283714e-14
21/1000000,7.56517018780379e9,5.2252083400283714e-14
21/1000000,7.647510684888436e9,5.2252083400283714e-14
21/1000000,7.729851181973083e9,5.2252083400283714e-14
21/1000000,7.81219167905773e9,7.080337652063696e-14
21/1000000,7.894532176142376e9,7.058418137620836e-14
21/1000000,7.976872673227022e9,7.036541479156253e-14
21/1000000,8.059213170311668e9,6.555570891124206e-14
21/1000000,8.141553667396316e9,6.54119339494335e-14
21/1000000,8.223894164480962e9,6.526746751978466e-14
21/1000000,8.306234661565608e9,6.51222216247053e-14
21/1000000,8.388575158650254e9,6.498309629112719e-14
21/1000000,8.470915655734901e9,6.484501118415678e-14
21/1000000,8.553256152819548e9,6.470640756779674e-14
21/1000000,8.635596649904194e9,6.456718093357806e-14
21/1000000,8.71793714698884e9,6.442791348303937e-14
21/1000000,8.800277644073486e9,5.595007967733587e-14
21/1000000,8.882618141158133e9,5.5886717552789874e-14
21/1000000,8.964958638242779e9,5.5828284676841893e-14
21/1000000,9.047299135327427e9,5.576972157558398e-14
21/1000000,9.047299135327425e9,5.576972157558398e-14
21/1000000,9.211980129496717e9,5.5680540132184777e-14
21/1000000,9.376661123666012e9,5.558931868874737e-14
21/1000000,9.541342117835304e9,5.5495098612234364e-14
21/1000000,9.706023112004597e9,5.537981770373898e-14
21/1000000,9.87070410617389e9,5.5290880358696735e-14
21/1000000,1.0035385100343184e10,5.522924929527866e-14
21/1000000,1.0200066094512476e10,5.513560723757625e-14
21/1000000,1.0364747088681768e10,5.504915079552546e-14
21/1000000,1.052942808285106e10,5.4990836158011725e-14
21/1000000,1.0694109077020355e10,5.4899887589105054e-14
21/1000000,1.0858790071189648e10,5.483513287376812e-14
21/1000000,1.102347106535894e10,5.47486514394349e-14
21/1000000,1.1188152059528233e10,5.469021438577385e-14
21/1000000,1.1352833053697527e10,5.461891970862919e-14
21/1000000,1.151751404786682e10,5.4565763376958156e-14
21/1000000,1.1682195042036112e10,5.448276939854033e-14
21/1000000,1.1846876036205406e10,5.4425184998870405e-14
21/1000000,1.2011557030374699e10,5.436523174785775e-14
21/1000000,1.2176238024543991e10,5.4316129830234424e-14
21/1000000,1.2340919018713284e10,5.4255344869885e-14
21/1000000,1.2505600012882576e10,5.4193643396522816e-14
21/1000000,1.267028100705187e10,5.417608824347789e-14
21/1000000,1.2834962001221163e10,5.417608824347789e-14
21/1000000,1.2999642995390457e10,5.688954027426733e-14
21/1000000,1.316432398955975e10,5.683192771512215e-14
21/1000000,1.3329004983729042e10,5.6720010477492276e-14
21/1000000,1.3493685977898335e10,5.661336684683149e-14
21/1000000,1.3658366972067627e10,5.654235899295944e-14
21/1000000,1.382304796623692e10,5.6505562607901945e-14
21/1000000,1.3987728960406214e10,5.6405533973009357e-14
21/1000000,1.4152409954575506e10,5.630951448976234e-14
21/1000000,1.43170909487448e10,5.6261159722167567e-14
21/1000000,1.4481771942914093e10,5.61745665503589e-14
21/1000000,1.4646452937083385e10,5.610494917813239e-14
21/1000000,1.4811133931252678e10,5.6060940384079605e-14
21/1000000,1.497581492542197e10,5.6060940384079605e-14
21/1000000,1.5140495919591265e10,5.84245845708278e-14
21/1000000,1.5305176913760557e10,5.834435958733457e-14
21/1000000,1.5469857907929852e10,5.8198450743085e-14
21/1000000,1.5634538902099144e10,5.81340315277112e-14
21/1000000,1.5799219896268436e10,5.80225704722667e-14
21/1000000,1.5963900890437729e10,5.795593085238236e-14
21/1000000,1.6128581884607021e10,5.795593085238236e-14
21/1000000,1.6293262878776314e10,6.009340203595895e-14
21/1000000,1.6457943872945608e10,6.000446098889498e-14
21/1000000,1.66226248671149e10,5.98892457438153e-14
21/1000000,1.6787305861284195e10,5.98892457438153e-14
21/1000000,1.6951986855453487e10,6.189299904505852e-14
21/1000000,1.711666784962278e10,6.189299904505852e-14
21/1000000,1.7281348843792072e10,6.396071580874702e-14
23/1000000,8.171923692554437e8,2.574240575063307e-12
23/1000000,9.01828860167331e8,2.213631994076896e-12
23/1000000,9.864653510792184e8,6.522299475053777e-14
23/1000000,1.0711018419911058e9,6.522299475053777e-14
23/1000000,1.1557383329029932e9,6.522299475053777e-14
23/1000000,1.2403748238148804e9,6.522299475053777e-14
23/1000000,1.3250113147267678e9,1.106876352401413e-12
23/1000000,1.4096478056386552e9,1.0033877756815334e-12
23/1000000,1.4942842965505424e9,8.81326804158231e-13
23/1000000,1.57892078746243e9,7.980090341619459e-13
23/1000000,1.6635572783743172e9,7.484165635757258e-13
23/1000000,1.7481937692862043e9,6.739724679895787e-13
23/1000000,1.832830260198092e9,6.088163738257415e-13
23/1000000,1.9174667511099792e9,5.682396957178785e-13
23/1000000,2.0021032420218663e9,5.295488341084022e-13
23/1000000,2.086739732933754e9,4.782060769235133e-13
23/1000000,2.171376223845641e9,4.479333195195057e-13
23/1000000,2.256012714757529e9,4.187677372844591e-13
23/1000000,2.340649205669416e9,5.694122589677098e-14
23/1000000,2.425285696581303e9,5.694122589677098e-14
23/1000000,2.509922187493191e9,5.694122589677098e-14
23/1000000,2.594558678405078e9,5.694122589677098e-14
23/1000000,2.679195169316965e9,3.1001318838263673e-13
23/1000000,2.7638316602288527e9,2.8925105423564523e-13
23/1000000,2.84846815114074e9,2.811343433824585e-13
23/1000000,2.9331046420526276e9,2.641658838425099e-13
23/1000000,3.0177411329645147e9,2.450498612394625e-13
23/1000000,3.102377623876402e9,2.406365447263024e-13
23/1000000,3.187014114788289e9,2.2456771879206516e-13
23/1000000,3.2716506057001767e9,2.206276597389249e-13
23/1000000,3.356287096612064e9,2.0517203164721182e-13
23/1000000,3.4409235875239515e9,2.0166057731296002e-13
23/1000000,3.5255600784358387e9,5.465670987645659e-14
23/1000000,3.610196569347726e9,5.465670987645659e-14
23/1000000,3.6948330602596135e9,5.465670987645659e-14
23/1000000,3.7794695511715007e9,5.465670987645659e-14
23/1000000,3.8641060420833883e9,1.6744513766233321e-13
23/1000000,3.9487425329952755e9,1.647255962970098e-13
23/1000000,4.0333790239071627e9,5.413305276700927e-14
23/1000000,4.1180155148190503e9,5.413305276700927e-14
23/1000000,4.2026520057309375e9,5.413305276700927e-14
23/1000000,4.2872884966428246e9,5.413305276700927e-14
23/1000000,4.371924987554712e9,5.379183869373738e-14
23/1000000,4.456561478466599e9,5.379183869373738e-14
23/1000000,4.541197969378487e9,5.379183869373738e-14
23/1000000,4.625834460290375e9,5.379183869373738e-14
23/1000000,4.710470951202262e9,1.231359425293807e-13
23/1000000,4.795107442114149e9,1.2228672594584486e-13
23/1000000,4.879743933026036e9,5.339625091472463e-14
23/1000000,4.964380423937923e9,5.339625091472463e-14
23/1000000,5.049016914849812e9,5.339625091472463e-14
23/1000000,5.133653405761699e9,5.339625091472463e-14
23/1000000,5.218289896673586e9,5.3171059449522215e-14
23/1000000,5.302926387585473e9,5.3171059449522215e-14
23/1000000,5.38756287849736e9,5.3171059449522215e-14
23/1000000,5.472199369409247e9,5.30296016864768e-14
23/1000000,5.556835860321135e9,5.30296016864768e-14
23/1000000,5.641472351233023e9,5.293615180719749e-14
23/1000000,5.72610884214491e9,5.293615180719749e-14
23/1000000,5.810745333056797e9,5.293615180719749e-14
23/1000000,5.895381823968684e9,5.282907241887012e-14
23/1000000,5.980018314880571e9,5.282907241887012e-14
23/1000000,6.0646548057924595e9,5.282907241887012e-14
23/1000000,6.149291296704347e9,5.282907241887012e-14
23/1000000,6.233927787616234e9,5.267970745759079e-14
23/1000000,6.318564278528121e9,5.26332192447586e-14
23/1000000,6.403200769440008e9,5.26027370051026e-14
23/1000000,6.487837260351896e9,5.2560988980868593e-14
23/1000000,6.572473751263783e9,5.2529203273354045e-14
23/1000000,6.657110242175671e9,5.250748077643601e-14
23/1000000,6.741746733087558e9,5.247539715765241e-14
23/1000000,6.826383223999445e9,5.244573600325904e-14
23/1000000,6.911019714911333e9,5.241574429872135e-14
23/1000000,6.99565620582322e9,5.238533137173827e-14
23/1000000,7.080292696735107e9,5.235453285324922e-14
23/1000000,7.164929187646995e9,5.2324102864404464e-14
23/1000000,7.249565678558882e9,5.2298537587042524e-14
23/1000000,7.334202169470769e9,5.2274684087440994e-14
23/1000000,7.418838660382657e9,5.2246309152248325e-14
23/1000000,7.503475151294544e9,5.222535201261024e-14
23/1000000,7.588111642206431e9,5.222535201261024e-14
23/1000000,7.672748133118319e9,5.222535201261024e-14
23/1000000,7.757384624030206e9,5.222535201261024e-14
23/1000000,7.842021114942094e9,7.071127756141033e-14
23/1000000,7.926657605853981e9,6.11637187262034e-14
23/1000000,8.011294096765868e9,6.11637187262034e-14
23/1000000,8.095930587677755e9,6.11637187262034e-14
23/1000000,8.180567078589643e9,6.11637187262034e-14
23/1000000,8.26520356950153e9,6.520641127229047e-14
23/1000000,8.349840060413418e9,5.6241371661714054e-14
23/1000000,8.434476551325305e9,5.6241371661714054e-14
23/1000000,8.519113042237192e9,5.6241371661714054e-14
23/1000000,8.60374953314908e9,5.6241371661714054e-14
23/1000000,8.688386024060966e9,6.450591344824717e-14
23/1000000,8.773022514972855e9,6.436659575569017e-14
23/1000000,8.857659005884743e9,5.589601700090746e-14
23/1000000,8.942295496796629e9,5.5835340225396776e-14
23/1000000,9.026931987708517e9,5.577630319441318e-14
23/1000000,9.111568478620403e9,5.574697966963443e-14
23/1000000,9.196204969532291e9,5.5687480251772506e-14
23/1000000,9.28084146044418e9,5.5626701628413046e-14
23/1000000,9.280841460444178e9,5.5626701628413046e-14
23/1000000,9.450114442267952e9,5.5534566983770294e-14
23/1000000,9.619387424091726e9,5.544128070392345e-14
23/1000000,9.788660405915503e9,5.535463218120358e-14
23/1000000,9.957933387739277e9,5.526495450101493e-14
23/1000000,1.0127206369563051e10,5.5163215059094325e-14
23/1000000,1.0296479351386826e10,5.5079478705029423e-14
23/1000000,1.04657523332106e10,5.502083675126701e-14
23/1000000,1.0635025315034374e10,5.493178806950823e-14
23/1000000,1.080429829685815e10,5.486960013857914e-14
23/1000000,1.0973571278681925e10,5.477373241743001e-14
23/1000000,1.11428442605057e10,5.470369107704617e-14
23/1000000,1.1312117242329473e10,5.462537091032457e-14
23/1000000,1.1481390224153248e10,5.456096077687292e-14
23/1000000,1.1650663205977024e10,5.450075054885616e-14
23/1000000,1.1819936187800798e10,5.444323734623912e-14
23/1000000,1.1989209169624573e10,5.438350256012696e-14
23/1000000,1.2158482151448347e10,5.432108076472936e-14
23/1000000,1.2327755133272121e10,5.426887847043855e-14
23/1000000,1.2497028115095898e10,5.419208532333322e-14
23/1000000,1.2666301096919672e10,5.4148385660797524e-14
23/1000000,1.2835574078743446e10,5.41009506089959e-14
23/1000000,1.300484706056722e10,5.41009506089959e-14
23/1000000,1.3174120042390995e10,5.6776824658755063e-14
23/1000000,1.3343393024214771e10,5.671643918257792e-14
23/1000000,1.3512666006038546e10,5.660826706171886e-14
23/1000000,1.368193898786232e10,5.655294332395605e-14
23/1000000,1.3851211969686094e10,5.649833594734976e-14
23/1000000,1.4020484951509869e10,5.638662984769518e-14
23/1000000,1.4189757933333645e10,5.6294241904252234e-14
23/1000000,1.4359030915157417e10,5.623655898549681e-14
23/1000000,1.4528303896981194e10,5.61852831313394e-14
23/1000000,1.4697576878804968e10,5.6097157416513607e-14
23/1000000,1.4866849860628742e10,5.601030460952009e-14
23/1000000,1.5036122842452518e10,5.594009204439748e-14
23/1000000,1.520539582427629e10,5.594009204439748e-14
23/1000000,1.5374668806100067e10,5.824344002153083e-14
23/1000000,1.5543941787923841e10,5.815984413860535e-14
23/1000000,1.5713214769747616e10,5.808843129780912e-14
23/1000000,1.5882487751571392e10,5.801832155942584e-14
23/1000000,1.6051760733395164e10,5.789223230829378e-14
23/1000000,1.622103371521894e10,5.780384322588085e-14
23/1000000,1.6390306697042715e10,5.778802763646721e-14
23/1000000,1.655957967886649e10,5.778802763646721e-14
23/1000000,1.6728852660690264e10,5.983526507689435e-14
23/1000000,1.6898125642514038e10,5.974765444805865e-14
23/1000000,1.7067398624337814e10,5.966827129856103e-14
23/1000000,1.723667160616159e10,5.966827129856103e-14
23/1000000,1.7405944587985363e10,6.160144421468164e-14
23/1000000,1.7575217569809135e10,6.160144421468164e-14
23/1000000,1.774449055163291e10,6.359633286162721e-14
1/40000,8.205230353109425e8,2.5640265255767193e-12
1/40000,9.073638128402497e8,2.1394940841160842e-12
1/40000,9.942045903695568e8,1.8570126109049578e-12
1/40000,1.081045367898864e9,1.5783687615022289e-12
1/40000,1.1678861454281712e9,1.3921270971600567e-12
1/40000,1.2547269229574783e9,1.2375194927283333e-12
1/40000,1.3415677004867854e9,1.0904367789373966e-12
1/40000,1.4284084780160925e9,9.653496029842416e-13
1/40000,1.5152492555453997e9,8.684345369126997e-13
1/40000,1.6020900330747068e9,7.864467261126598e-13
1/40000,1.688930810604014e9,7.164021369028853e-13
1/40000,1.775771588133321e9,6.42096197191851e-13
1/40000,1.8626123656626282e9,6.002090131211782e-13
1/40000,1.9494531431919355e9,5.601628637344408e-13
1/40000,2.0362939207212424e9,5.065504217989342e-13
1/40000,2.1231346982505498e9,4.716311469431301e-13
1/40000,2.2099754757798567e9,4.418277960213127e-13
1/40000,2.296816253309164e9,4.08935431773227e-13
1/40000,2.383657030838471e9,5.683270347119521e-14
1/40000,2.4704978083677783e9,5.683270347119521e-14
1/40000,2.557338585897085e9,5.683270347119521e-14
1/40000,2.6441793634263926e9,5.683270347119521e-14
1/40000,2.7310201409556994e9,3.030126124961173e-13
1/40000,2.817860918485007e9,2.829011951104988e-13
1/40000,2.904701696014314e9,2.657659611820861e-13
1/40000,2.991542473543621e9,5.551327382019716e-14
1/40000,3.0783832510729284e9,5.551327382019716e-14
1/40000,3.1652240286022353e9,5.551327382019716e-14
1/40000,3.2520648061315427e9,5.551327382019716e-14
1/40000,3.3389055836608496e9,2.160011784387914e-13
1/40000,3.425746361190157e9,2.0281263232371005e-13
1/40000,3.512587138719464e9,1.9930218830497908e-13
1/40000,3.599427916248771e9,1.8477046341625348e-13
1/40000,3.6862686937780786e9,1.8167878037342942e-13
1/40000,3.7731094713073854e9,1.6970280948123236e-13
1/40000,3.859950248836693e9,5.424748094701463e-14
1/40000,3.9467910263659997e9,5.424748094701463e-14
1/40000,4.033631803895307e9,5.424748094701463e-14
1/40000,4.120472581424614e9,5.424748094701463e-14
1/40000,4.2073133589539213e9,1.4884862163241563e-13
1/40000,4.294154136483228e9,1.3849863922154823e-13
1/40000,4.380994914012535e9,5.3808712745931106e-14
1/40000,4.467835691541842e9,5.3808712745931106e-14
1/40000,4.55467646907115e9,5.3808712745931106e-14
1/40000,4.641517246600456e9,5.357244801782153e-14
1/40000,4.728358024129764e9,5.357244801782153e-14
1/40000,4.815198801659071e9,5.357244801782153e-14
1/40000,4.902039579188378e9,5.357244801782153e-14
1/40000,4.988880356717686e9,6.064020137094031e-14
1/40000,5.075721134246992e9,6.064020137094031e-14
1/40000,5.162561911776299e9,5.322970013527381e-14
1/40000,5.249402689305607e9,5.322970013527381e-14
1/40000,5.336243466834914e9,5.322970013527381e-14
1/40000,5.423084244364222e9,5.305418808511541e-14
1/40000,5.509925021893528e9,5.305418808511541e-14
1/40000,5.596765799422835e9,5.305418808511541e-14
1/40000,5.683606576952143e9,5.292229877977331e-14
1/40000,5.77044735448145e9,5.292229877977331e-14
1/40000,5.8572881320107565e9,5.285460742977522e-14
1/40000,5.944128909540064e9,5.285460742977522e-14
1/40000,6.030969687069371e9,5.285460742977522e-14
1/40000,6.117810464598679e9,5.2730252754033433e-14
1/40000,6.204651242127985e9,5.2730252754033433e-14
1/40000,6.291492019657292e9,5.2730252754033433e-14
1/40000,6.3783327971866e9,5.260295481161998e-14
1/40000,6.465173574715907e9,5.2571710945453144e-14
1/40000,6.552014352245214e9,5.253974750882975e-14
1/40000,6.638855129774521e9,5.250504212485265e-14
1/40000,6.725695907303828e9,5.24738229443153e-14
1/40000,6.812536684833136e9,5.244379017792002e-14
1/40000,6.899377462362443e9,5.241340567339976e-14
1/40000,6.986218239891749e9,5.238098840559923e-14
1/40000,7.073059017421057e9,5.2361707939616325e-14
1/40000,7.159899794950364e9,5.2330100606529784e-14
1/40000,7.2467405724796715e9,5.230044060875626e-14
1/40000,7.333581350008978e9,5.2274482025594196e-14
1/40000,7.420422127538285e9,5.224999730872093e-14
1/40000,7.507262905067593e9,5.222115535623669e-14
1/40000,7.5941036825969e9,5.2202420088840544e-14
1/40000,7.680944460126206e9,5.2202420088840544e-14
1/40000,7.767785237655514e9,5.2202420088840544e-14
1/40000,7.854626015184821e9,5.2202420088840544e-14
1/40000,7.9414667927141285e9,7.041501226528695e-14
1/40000,8.028307570243436e9,7.019626154371187e-14
1/40000,8.115148347772742e9,6.54435741574576e-14
1/40000,8.20198912530205e9,6.529977947767991e-14
1/40000,8.288829902831357e9,6.515529772111454e-14
1/40000,8.375670680360664e9,6.501004185985472e-14
1/40000,8.462511457889971e9,6.487083722464061e-14
1/40000,8.549352235419278e9,6.473265628961524e-14
1/40000,8.636193012948586e9,6.459395678151708e-14
1/40000,8.723033790477892e9,6.445463513124477e-14
1/40000,8.809874568007198e9,5.5909857795477365e-14
1/40000,8.896715345536507e9,5.587758688461783e-14
1/40000,8.983556123065813e9,5.581668326664876e-14
1/40000,9.070396900595121e9,5.5757398136964645e-14
1/40000,9.157237678124428e9,5.569813691246098e-14
1/40000,9.244078455653734e9,5.5637871818120275e-14
1/40000,9.330919233183043e9,5.5607122859383003e-14
1/40000,9.417760010712349e9,5.554570323441234e-14
1/40000,9.504600788241655e9,5.5514548122565404e-14
1/40000,9.504600788241655e9,5.5514548122565404e-14
1/40000,9.67828234330027e9,5.539149423316498e-14
1/40000,9.851963898358885e9,5.5303962904866266e-14
1/40000,1.0025645453417498e10,5.521210698399878e-14
1/40000,1.0199327008476112e10,5.5149356128327234e-14
1/40000,1.0373008563534727e10,5.5056392858947196e-14
1/40000,1.0546690118593342e10,5.496715832852117e-14
1/40000,1.0720371673651955e10,5.487614927811838e-14
1/40000,1.089405322871057e10,5.4811592490119355e-14
1/40000,1.1067734783769184e10,5.4747306588702646e-14
1/40000,1.1241416338827799e10,5.4658508965677174e-14
1/40000,1.1415097893886412e10,5.45965022183227e-14
1/40000,1.1588779448945026e10,5.453095432632827e-14
1/40000,1.1762461004003641e10,5.446940771344056e-14
1/40000,1.1936142559062256e10,5.4410342143355306e-14
1/40000,1.2109824114120869e10,5.43488462851727e-14
1/40000,1.2283505669179483e10,5.428440776444859e-14
1/40000,1.2457187224238098e10,5.422967680240819e-14
1/40000,1.2630868779296713e10,5.4148096090249055e-14
1/40000,1.2804550334355328e10,5.410013104859936e-14
1/40000,1.297823188941394e10,5.4039325678378485e-14
1/40000,1.3151913444472555e10,5.4039325678378485e-14
1/40000,1.332559499953117e10,5.673094507523138e-14
1/40000,1.3499276554589783e10,5.6614632055248357e-14
1/40000,1.36729581096484e10,5.655926211020891e-14
1/40000,1.3846639664707012e10,5.64467793852432e-14
1/40000,1.4020321219765627e10,5.638856066905971e-14
1/40000,1.4194002774824242e10,5.633211341219372e-14
1/40000,1.4367684329882854e10,5.6229445943810734e-14
1/40000,1.454136588494147e10,5.617614006752434e-14
1/40000,1.4715047440000084e10,5.6073660343886e-14
1/40000,1.4888728995058697e10,5.602848392706241e-14
1/40000,1.5062410550117313e10,5.5939010897240064e-14
1/40000,1.5236092105175926e10,5.587443415336094e-14
1/40000,1.540977366023454e10,5.5836530145209683e-14
1/40000,1.5583455215293156e10,5.5836530145209683e-14
